Person ID,weight,BIRTHDAY,Gender,Number_of children,People_in_Household
37327,1691.80,19700401,female,0,2-HH
4762,5965.15,19710301,female,0,1 -HH (female)
20325,2915.84,19490101,male,0,1-HH (male)
99402023,1252.69,19620201,female,0,1 -HH (female)
558154,6505.70,19661201,male,0,3-HH
6024,29285.06,20060501,female,0,3-HH
4417491,5083.80,19370501,female,0,2-HH
4903,2131.09,19351201,female,0,2-HH
3584213,6587.73,19660601,male,0,2-HH
219664803,4945.57,19440801,female,0,2-HH
27154,4554.20,19710401,male,0,4-HH
537791,2366.51,19430701,male,0,2-HH
802176809,1216.45,19420601,female,0,2-HH
47289,4398.44,19480801,female,0,1 -HH (female)
9724,2756.42,19650601,female,0,1 -HH (female)
6790,2032.42,19630701,female,0,1 -HH (female)
919928990,#NULL!,19461001,female,0,1 -HH (female)
14259317,6495.48,19450901,female,0,2-HH
63134290,1426.76,19700301,male,0,2-HH
31663,6436.11,19491201,male,0,2-HH
9070,3542.77,19590401,female,0,2-HH
65757,2990.33,19560901,female,0,2-HH
3888,2684.32,19610101,female,0,2-HH
589019,3934.93,19601001,male,0,2-HH
8579999,806.78,19610201,female,0,1 -HH (female)
4252930,2643.67,19531101,male,0,1-HH (male)
57151,2115.91,19741101,female,0,1 -HH (female)
347732109,1216.45,19390101,female,0,2-HH
218106,7376.96,19730701,male,0,4-HH
5980,1578.65,19541001,female,0,2-HH
52825336,3052.91,19730801,male,0,2-HH
137186059,1667.12,19770901,female,0,2-HH
92962,1608.68,19730801,male,0,2-HH
387640,5083.80,19550501,female,0,2-HH
23585,6471.16,19431001,male,0,2-HH
56169977,3770.78,19460501,male,0,2-HH
926928033,1814.07,19480701,male,0,2-HH
5254,3359.78,19680301,male,0,1-HH (male)
2759605,4956.97,19790201,female,0,2-HH
46245691,2212.27,19590801,male,0,1-HH (male)
739672385,718.05,19811201,male,0,5-HH
216576,718.05,19800401,female,0,5-HH
14479,5549.38,19740301,male,0,4-HH
358513,4535.48,19720101,female,0,4-HH
1753414,5055.72,19860301,female,0,1 -HH (female)
7636956,3043.88,19720101,female,0,1 -HH (female)
3474,2220.69,19490901,female,0,2-HH
9175,#NULL!,19521201,male,0,2-HH
6137,1771.60,19510401,male,0,1-HH (male)
427011790,1931.44,19520301,female,0,3-HH
9311764,5549.38,19740201,male,0,3-HH
126596851,6258.25,19521101,female,0,4-HH
6489623,6678.95,19690701,male,0,4-HH
91692388,946.68,19540801,female,0,1 -HH (female)
2341,#NULL!,19501201,male,0,2-HH
170835,#NULL!,19620201,male,0,2-HH
64822071,3542.77,19610401,female,0,2-HH
54730919,5086.49,19750801,male,0,4-HH
5796,3853.63,19640901,male,0,2-HH
7828,6495.48,19601001,female,0,2-HH
4826,5336.39,19580801,female,0,4-HH
5216996,2905.69,19570801,female,0,2-HH
6980587,4018.12,19681101,female,0,2-HH
87441402,2468.21,19680101,female,0,2-HH
674948,2443.54,19741001,female,0,2-HH
8105335,#NULL!,19610301,female,0,1 -HH (female)
3118890,3036.11,19661001,male,0,2-HH
97846,21427.20,20070501,male,0,2-HH
931645,5083.80,19480301,female,0,2-HH
594723,5490.64,19490501,male,0,2-HH
36807,4851.38,19690701,male,0,5-HH
56292712,4554.20,19710401,male,0,4-HH
460836,4581.94,19720701,female,0,4-HH
4885,1703.59,19811201,male,1 child,3-HH
73066648,6893.01,19490901,male,0,3-HH
524963,7459.00,19510201,female,0,2-HH
52134417,8046.22,19860901,male,1 child,3-HH
3955484,2057.39,19440401,male,0,1-HH (male)
5735201,5026.90,19770101,female,0,3-HH
74484,4288.90,19630201,female,0,2-HH
11186495,3036.11,19690601,male,0,2-HH
4638463,1252.69,19510101,female,0,1 -HH (female)
83622204,1815.64,19790101,male,0,1-HH (male)
8547145,#NULL!,19800101,female,0,1 -HH (female)
1597,1187.52,19530201,male,0,1-HH (male)
4023250,2728.68,19650301,male,0,1-HH (male)
414149,5080.22,19640801,male,0,2-HH
64846355,3256.28,19630801,male,0,1-HH (male)
69768,718.05,19600701,female,0,2-HH
7589,4954.95,19760301,female,0,4-HH
366981,5477.43,19761101,male,0,4-HH
30043,1440.42,19611201,female,0,2-HH
91742,3012.94,19730701,male,0,2-HH
695825,#NULL!,19700501,female,0,4-HH
4181,2606.44,19660401,female,0,2-HH
68371064,5276.75,19530301,male,0,1-HH (male)
2789,3197.41,19540101,female,0,1 -HH (female)
6687,2140.58,19631101,female,0,1 -HH (female)
74038,#NULL!,19690901,male,0,4-HH
90688,3863.36,19660901,female,0,1 -HH (female)
8911004,#NULL!,19670501,female,0,1 -HH (female)
329860320,#NULL!,19610101,male,0,2-HH
300962943,3555.06,19630901,female,0,1 -HH (female)
429042387,2952.29,19581201,male,0,2-HH
5483,4532.89,19500901,female,0,1 -HH (female)
206228705,3423.42,19550701,male,0,2-HH
817127,2870.99,19681001,male,0,2-HH
209579084,3201.68,19570901,female,0,3-HH
445182,1294.55,19711201,male,0,3-HH
6419436,1294.55,19710601,male,0,3-HH
814898490,4506.29,19571001,female,0,2-HH
1760,3414.05,19660501,male,0,2-HH
55492203,2007.80,19530401,female,0,2-HH
27060,4455.86,19570501,male,0,2-HH
1271,5868.55,19611001,male,0,1-HH (male)
52758966,1148.60,19560101,female,0,1 -HH (female)
26785,7286.04,19680801,female,0,3-HH
67481532,6678.95,19690801,male,0,3-HH
384767002,#NULL!,19460901,female,0,1 -HH (female)
22337014,7261.37,19760701,female,0,3-HH
23997060,#NULL!,19590501,female,0,2-HH
569311260,3450.65,19800301,female,1 child,4-HH
85802,3239.78,19821001,male,1 child,4-HH
8604,718.05,19681001,female,1 child,4-HH
806281,6679.09,19760801,male,1 child,4-HH
4532743,4240.94,19620101,male,0,2-HH
7247440,#NULL!,19471001,male,0,2-HH
31753,6495.48,19541101,female,0,2-HH
1028,7746.09,19510501,male,0,2-HH
854671702,7746.09,19460501,male,0,2-HH
78303808,6495.48,19460701,female,0,2-HH
348516591,6175.05,19650101,male,0,1-HH (male)
42931,3003.35,19750601,female,0,1 -HH (female)
25256941,#NULL!,19450201,male,0,2-HH
26434601,1216.45,19420301,female,0,2-HH
796946708,7624.08,19680801,female,0,3-HH
6109,6864.17,19720101,male,0,3-HH
5534,25255.26,20040501,male,0,3-HH
11931,1112.79,19490901,female,0,1 -HH (female)
4237,2363.40,19580801,male,0,1-HH (male)
280082506,1703.59,19770301,male,0,3-HH
32751,6495.48,19420101,female,0,2-HH
125957,#NULL!,19491201,male,0,2-HH
68982,718.05,19480901,female,0,1 -HH (female)
418129113,1426.76,19710901,male,0,2-HH
180224323,4285.99,19480501,male,0,1-HH (male)
4374203,7611.31,19500501,male,0,4-HH
47569696,1578.65,19521201,female,0,2-HH
210218497,8251.48,19820701,female,0,2-HH
523214,4238.01,19770201,female,1 child,4-HH
77610,2130.97,19700701,male,0,1-HH (male)
59995239,1805.13,19420601,female,0,1 -HH (female)
1390965,#NULL!,19551201,male,0,1-HH (male)
322323,1340.01,19520201,female,0,1 -HH (female)
27328,4240.94,19531101,male,0,2-HH
82897,2555.09,19631201,female,0,2-HH
92790252,2990.33,19550401,female,0,2-HH
2131,3112.54,19671101,male,0,4-HH
5964,#NULL!,19800901,male,0,2-HH
173326,3677.64,19480301,male,0,2-HH
7677,13601.98,19840601,male,0,2-HH
8466971,3993.45,19811201,female,0,2-HH
880445491,9025.72,19630201,female,0,2-HH
619155,#NULL!,19611201,male,0,2-HH
712452557,1187.52,19590201,male,0,1-HH (male)
65864,5428.85,19740601,male,0,4-HH
576968,2262.11,19670101,male,0,2-HH
35665189,#NULL!,19640801,male,0,2-HH
951607253,7790.67,19680201,female,0,5-HH
540256492,9938.74,19750301,male,0,5-HH
47617580,26361.47,20041001,female,0,5-HH
80746,5032.45,19430601,female,0,2-HH
206472,2397.83,19680901,male,0,1-HH (male)
11801571,904.38,19510801,female,0,2-HH
64014283,#NULL!,19760901,male,0,1-HH (male)
620168546,4958.54,19650401,female,0,2-HH
64355,6622.78,19650601,male,0,2-HH
818520142,1867.52,19730901,male,0,1-HH (male)
85168239,4581.94,19640101,female,0,4-HH
95752,4018.12,19650501,female,0,2-HH
49052737,3853.63,19631101,male,0,2-HH
83966056,2733.44,19610501,male,0,2-HH
31583,2079.74,19530801,female,0,2-HH
137469,2202.37,19550601,female,0,2-HH
488332,#NULL!,19620401,male,0,2-HH
406637,3542.77,19471101,female,0,2-HH
312337,4018.12,19710901,female,0,2-HH
9642060,4398.44,19620901,female,0,1 -HH (female)
43404184,1588.52,19690101,female,0,1 -HH (female)
3268,3995.02,19661001,female,0,2-HH
25229176,3953.85,19601201,female,0,2-HH
54325193,3853.63,19630701,male,0,2-HH
1768737,2262.11,19650201,male,0,2-HH
937493,1112.79,19610501,female,0,1 -HH (female)
219110097,2890.87,19680601,female,0,1 -HH (female)
504802125,3011.74,19660401,female,0,1 -HH (female)
56320,4240.94,19580901,male,0,2-HH
330160991,6915.07,19621101,male,0,2-HH
466232,5032.45,19591101,female,0,2-HH
117941823,6650.52,19630701,female,0,2-HH
3589622,893.28,19550801,female,0,1 -HH (female)
24710708,2594.47,19780201,female,0,1 -HH (female)
550671646,2079.74,19610301,female,0,2-HH
69988441,4871.16,19610601,male,0,2-HH
8773,4714.42,19700201,female,0,2-HH
54065403,4033.94,19660801,female,0,3-HH
519278,5203.79,19680101,male,0,3-HH
350356329,19109.12,19990601,female,0,3-HH
91890848,2176.39,19631101,female,0,1 -HH (female)
736945,6495.48,19450501,female,0,2-HH
72467,7203.70,19760601,male,0,4-HH
19334,#NULL!,19580201,female,0,1 -HH (female)
193960,6650.52,19651101,female,0,2-HH
203260,#NULL!,19590601,male,0,2-HH
751616617,#NULL!,19501101,male,0,2-HH
72411,8895.46,19650701,male,0,3-HH
4420,7376.96,19740601,male,0,4-HH
9778,25070.04,20050101,male,0,4-HH
6347857,29900.91,20071001,female,0,4-HH
82214174,1343.92,19430501,female,0,2-HH
611596,1455.36,19440301,female,0,2-HH
72798,1578.65,19420401,female,0,2-HH
19950256,2966.01,19500801,male,0,2-HH
54808,2581.77,19730901,female,0,2-HH
83955907,#NULL!,19601001,female,0,2-HH
86884,3677.64,19610301,male,0,2-HH
91751,2833.09,19590201,male,0,1-HH (male)
22994044,718.05,19570201,female,0,2-HH
78259,6495.48,19620101,female,0,2-HH
82012,1921.07,19650201,female,0,1 -HH (female)
496209,2461.44,19660801,male,0,1-HH (male)
902261557,2674.09,19810201,male,0,1-HH (male)
524919229,#NULL!,19620601,female,0,1 -HH (female)
9871,2140.58,19630801,female,0,1 -HH (female)
1385929,4018.12,19650601,female,0,2-HH
353321008,1157.21,19731201,male,0,3-HH
10445688,35149.08,20031001,female,0,3-HH
25240421,3677.64,19510101,male,0,2-HH
341672,5692.25,19520701,female,0,2-HH
5249,2363.40,19520501,male,0,1-HH (male)
5702914,5692.25,19500201,female,0,2-HH
62712950,3677.64,19560701,male,0,2-HH
284942221,1814.07,19441101,male,0,2-HH
473283789,3810.74,19440101,male,0,2-HH
61116,2990.33,19431001,female,0,2-HH
32558,2208.54,19661101,female,0,1 -HH (female)
24253227,4035.54,19740401,male,0,2-HH
8599633,7262.93,19660601,female,0,3-HH
8916348,3718.85,19700501,male,0,3-HH
44981,5032.45,19520101,female,0,2-HH
5223,3290.33,19631001,male,0,2-HH
29306441,4438.86,19741101,female,0,4-HH
57250471,982.12,19760101,male,0,1-HH (male)
561988,2310.69,19740601,female,0,2-HH
27058,3011.74,19661001,female,0,1 -HH (female)
6676605,2115.91,19740301,female,0,1 -HH (female)
823559379,2000.23,19481201,female,0,1 -HH (female)
8273,3458.13,19441201,female,0,2-HH
101021,#NULL!,19740201,male,0,3-HH
60002,8267.02,19471001,male,0,2-HH
381570919,718.05,19540101,female,0,2-HH
328864611,#NULL!,19691201,male,0,5-HH
805005627,4365.33,19660301,female,0,3-HH
445959,1148.60,19381101,female,0,1 -HH (female)
278544,3218.34,19580101,male,0,2-HH
59385587,4682.18,19790501,male,0,4-HH
26842,4400.15,19780401,female,0,4-HH
9464935,3542.77,19610801,female,0,2-HH
4195,4793.38,19570501,male,0,2-HH
574290,4853.47,19710501,female,0,2-HH
7692857,4551.63,19760101,male,0,2-HH
319173,2718.80,19591101,female,0,4-HH
8104726,718.05,19680301,female,0,3-HH
116142123,1157.21,19731001,male,0,3-HH
3947067,5171.50,19720201,female,0,3-HH
79165080,#NULL!,19330901,female,0,1 -HH (female)
86641,3542.77,19360601,female,0,2-HH
2708566,#NULL!,19781001,male,0,3-HH
2982322,#NULL!,19610301,male,0,2-HH
64328279,2632.00,19820501,female,0,1 -HH (female)
5111313,3651.09,19780301,female,0,2-HH
338121,1580.18,19400201,female,0,1 -HH (female)
2040,4617.94,19380601,female,0,1 -HH (female)
271474643,2131.09,19450101,female,0,2-HH
96909,2202.37,19380301,female,0,2-HH
774318,13299.33,19790801,female,0,5-HH
260678,1284.18,19780701,female,0,1 -HH (female)
329195,#NULL!,19420501,male,0,1-HH (male)
51525,#NULL!,19331001,female,0,2-HH
901854626,#NULL!,19830501,male,1 child,4-HH
27229222,6687.61,19730601,male,0,4-HH
97633,9291.02,19710301,male,0,3-HH
3097,7187.77,19850501,male,0,5-HH
2733219,9445.42,19840201,female,0,5-HH
34969852,3542.77,19400901,female,0,2-HH
22877,7203.70,19740101,male,0,4-HH
38749,6645.52,19760601,female,0,4-HH
313418959,2341.57,19460701,male,0,2-HH
25322,#NULL!,19390901,female,0,2-HH
67328,7341.04,19640401,male,0,3-HH
907358,5032.45,19490401,female,0,2-HH
76451,3542.77,19440401,female,0,2-HH
61916217,3706.34,19670401,male,0,2-HH
2058,2555.09,19621201,female,0,2-HH
742422342,3853.63,19640401,male,0,2-HH
18339,5930.92,19420501,female,0,2-HH
818,6928.57,19470501,male,0,2-HH
6927262,#NULL!,19530401,female,0,2-HH
9463,#NULL!,19650901,male,0,2-HH
949848562,#NULL!,19521201,female,0,1 -HH (female)
107107,1578.65,19481001,female,0,2-HH
3712,1187.51,19820401,male,0,4-HH
50624,19396.68,20050301,male,0,4-HH
5413,1270.62,19650301,female,0,4-HH
56673,2718.80,19550701,female,0,3-HH
720038291,#NULL!,19660501,male,0,2-HH
686931,4507.59,19610101,female,0,2-HH
771485742,4713.83,19600101,male,0,4-HH
4051542,4960.51,19381101,female,0,2-HH
12534,#NULL!,19630501,male,0,3-HH
18446,1272.64,19431201,female,0,2-HH
235130,7746.09,19450501,male,0,2-HH
67093,3840.47,19870501,female,0,1 -HH (female)
39518252,2202.37,19430501,female,0,2-HH
33224,#NULL!,19400501,female,0,2-HH
215,4398.44,19570101,female,0,1 -HH (female)
18114269,5356.25,19551201,female,0,1 -HH (female)
34248,4617.94,19481201,female,0,1 -HH (female)
4103699,2153.29,19631201,female,0,1 -HH (female)
253247898,2552.67,19450301,female,0,1 -HH (female)
302770045,#NULL!,19690601,female,0,2-HH
778336,5643.87,19830301,female,1 child,5-HH
6553935,1952.98,19670901,male,0,1-HH (male)
79407030,5868.55,19371001,male,0,1-HH (male)
70879,#NULL!,19600201,male,0,2-HH
657288,5692.25,19380801,female,0,2-HH
45123739,4106.67,19831101,female,0,1 -HH (female)
687260,#NULL!,19471001,male,0,2-HH
730613306,2966.01,19461001,male,0,2-HH
103883636,2605.73,19450601,male,0,1-HH (male)
554881820,3542.77,19570501,female,0,2-HH
25289,7946.73,19860901,female,1 child,4-HH
47920,2990.33,19500401,female,0,2-HH
99309,3934.93,19491101,male,0,2-HH
8272551,6488.84,19450101,male,0,1-HH (male)
7701,1216.45,19421101,female,0,2-HH
782576,#NULL!,19410701,female,0,1 -HH (female)
192667,#NULL!,19411001,male,0,1-HH (male)
32670,3770.78,19530501,male,0,2-HH
70116370,2442.19,19760601,male,0,2-HH
708136,3507.69,19570401,female,0,3-HH
332023,2966.01,19440901,male,0,2-HH
612473,2647.58,19590901,male,0,2-HH
4317,1649.93,19551201,female,0,2-HH
140972539,2606.44,19720601,female,0,2-HH
6013,1578.65,19620801,female,0,2-HH
522343,1136.27,19430101,female,0,1 -HH (female)
326832392,4240.94,19590201,male,0,2-HH
21882,2684.32,19541201,female,0,2-HH
3315,2187.10,19450201,female,0,2-HH
99119,4230.08,19430101,male,0,2-HH
929479580,#NULL!,19380501,male,0,2-HH
8037,2255.81,19730301,female,0,1 -HH (female)
666732,3558.41,19770701,male,0,5-HH
4012988,3746.59,19711001,female,0,5-HH
7875383,5032.45,19421201,female,0,2-HH
5860,6763.45,19410201,male,0,2-HH
34244452,2966.01,19600401,male,0,2-HH
64886,1187.52,19480701,male,0,1-HH (male)
132358,7459.00,19480701,female,0,2-HH
34600,1578.65,19440401,female,0,2-HH
40406437,6495.48,19410701,female,0,2-HH
1200490,#NULL!,19621001,male,0,2-HH
790,1665.23,19590901,female,0,1 -HH (female)
109953,2773.13,19400901,female,0,2-HH
50547072,3218.34,19471201,male,0,2-HH
374340239,3695.75,19700801,male,0,3-HH
69722353,2930.96,19491201,male,0,2-HH
4037,4945.57,19480801,female,0,2-HH
6249,6495.48,19430701,female,0,2-HH
70440178,3900.77,19781001,male,0,3-HH
49883,3721.92,19771101,female,0,3-HH
7053941,#NULL!,19660401,male,0,2-HH
769075771,3505.32,19740901,female,0,3-HH
410899359,5246.94,19710101,male,0,3-HH
3169991,20246.68,19961201,female,0,3-HH
750345,5086.49,19750501,male,0,3-HH
903347420,#NULL!,19690201,female,0,4-HH
33499820,#NULL!,19330701,female,0,1 -HH (female)
785169,4945.57,19560601,female,0,2-HH
2273204,2280.65,19510901,male,0,1-HH (male)
19483,2346.13,19660801,male,0,2-HH
3925,6074.31,19650801,female,0,2-HH
65521559,1134.41,19560801,female,0,2-HH
3354795,3191.78,19681201,female,0,2-HH
157112369,3196.11,19490601,male,0,1-HH (male)
4746175,1216.45,19431101,female,0,2-HH
623499,6915.07,19630801,male,0,2-HH
608007,4554.20,19670801,male,0,3-HH
31551,#NULL!,19570201,male,0,2-HH
122665,4438.86,19780601,female,0,4-HH
907504,1455.36,19431201,female,0,2-HH
799594,2140.58,19710701,female,0,1 -HH (female)
9973112,4960.51,19440901,female,0,2-HH
9573341,7514.30,19690801,male,0,3-HH
364907,718.05,19711101,female,0,4-HH
3492,718.05,19710601,male,0,4-HH
439519778,23339.11,20070601,female,0,4-HH
1543824,2323.03,19650701,male,0,2-HH
21487511,#NULL!,19480601,male,0,1-HH (male)
197401,3004.91,19630701,female,0,1 -HH (female)
88875925,3651.09,19750201,female,0,2-HH
871089537,2262.11,19680401,male,0,2-HH
14402,#NULL!,19730501,male,0,2-HH
23981,4825.22,19841101,female,0,1 -HH (female)
858563,#NULL!,19490901,male,0,2-HH
4091758,3677.64,19521201,male,0,2-HH
6157,3441.78,19660101,female,0,2-HH
149701988,#NULL!,19670501,male,0,1-HH (male)
538039715,3186.36,19620601,male,0,2-HH
10379541,718.05,19740701,female,1 child,5-HH
445,3450.65,19800501,female,0,3-HH
48457597,1556.66,19800101,female,0,1 -HH (female)
258364041,2760.61,19771101,male,0,2-HH
60088,2198.46,19490701,female,0,1 -HH (female)
6708439,4793.38,19570701,male,0,2-HH
75135428,5171.50,19630301,female,0,3-HH
443702,6587.73,19640101,male,0,2-HH
4039,2602.85,19781101,male,0,1-HH (male)
739095014,3830.53,19701201,male,0,2-HH
5899,4018.12,19630701,female,0,2-HH
45559875,5549.38,19751001,male,0,4-HH
6540420,15523.65,20000801,female,0,4-HH
20469690,1973.15,19630301,male,0,2-HH
831323875,#NULL!,19560701,male,0,2-HH
8676419,1814.07,19590501,male,0,2-HH
888917661,718.05,19350601,female,0,1 -HH (female)
9258,3346.24,19621101,male,0,1-HH (male)
721062077,#NULL!,19651001,male,0,2-HH
687495,#NULL!,19630101,male,0,2-HH
39001,718.05,19620601,female,0,1 -HH (female)
2927045,4965.12,19850901,female,0,1 -HH (female)
5124374,5490.64,19550301,male,0,2-HH
994079,3458.13,19490901,female,0,2-HH
16490,2911.74,19550101,male,0,1-HH (male)
69828,2220.69,19550901,female,0,2-HH
79869,2130.97,19651201,male,0,1-HH (male)
6893196,2578.70,19630701,male,0,2-HH
445360,2606.44,19630201,female,0,2-HH
9353,2959.23,19680301,female,0,4-HH
40415873,3052.91,19730101,male,0,2-HH
3151692,#NULL!,19390101,female,0,1 -HH (female)
1615537,1608.68,19780301,male,0,2-HH
353119617,1324.76,19790401,female,0,2-HH
73934792,3371.63,19560801,male,0,2-HH
979176358,14203.06,19921101,female,0,2-HH
22690846,1445.73,19551101,female,0,1 -HH (female)
4773,1346.59,19660901,male,0,1-HH (male)
46643,#NULL!,19511001,female,0,1 -HH (female)
168642086,4018.12,19640901,female,0,2-HH
336857312,3285.88,19540901,male,0,2-HH
3734,3044.13,19801201,male,0,2-HH
69744,2117.47,19661001,female,0,1 -HH (female)
209085,2990.33,19551101,female,0,2-HH
3503457,3995.02,19630901,female,0,2-HH
567399,2915.84,19480801,male,0,1-HH (male)
507154,3863.36,19670501,female,0,1 -HH (female)
855466,3458.13,19540701,female,0,2-HH
88792,1665.23,19610101,female,0,1 -HH (female)
918065,3191.78,19650701,female,0,2-HH
91286078,833.50,19551201,female,0,1 -HH (female)
90234,5103.33,19720101,male,0,2-HH
706832,3458.13,19480501,female,0,2-HH
7015802,3290.33,19700101,male,0,2-HH
51564833,#NULL!,19600301,male,0,3-HH
55225816,1455.36,19431101,female,0,2-HH
42996,1149.35,19480601,female,0,2-HH
4364119,3738.80,19550101,male,0,2-HH
982338604,2187.10,19490801,female,0,2-HH
9404228,2890.87,19680101,female,0,1 -HH (female)
546165383,1403.66,19680601,male,0,2-HH
506382111,3499.53,19721101,male,0,4-HH
50392,2833.09,19560201,male,0,1-HH (male)
10316366,#NULL!,19610501,male,0,2-HH
95871550,4825.22,19840101,female,0,1 -HH (female)
3893519,#NULL!,19420701,male,0,2-HH
1085290,946.68,19460601,female,0,1 -HH (female)
6992615,1216.45,19480601,female,0,2-HH
889595095,1773.55,19770101,female,0,1 -HH (female)
34535,3371.63,19540301,male,0,2-HH
50929193,5692.25,19470501,female,0,2-HH
383054,1773.55,19800301,female,0,1 -HH (female)
5892322,3800.15,19610201,male,1 child,5-HH
750229851,11951.91,19970501,male,1 child,5-HH
536908,2847.89,19700301,male,0,2-HH
725210462,2606.44,19640601,female,0,2-HH
315121,8267.02,19520901,male,0,2-HH
256211872,7746.09,19571101,male,0,2-HH
882653523,6495.48,19531001,female,0,2-HH
870084576,2739.54,19540601,female,0,2-HH
90011,2131.09,19560201,female,0,2-HH
700090,6655.85,19650701,male,0,5-HH
1163,25070.04,20030101,male,0,5-HH
7251446,25070.04,20041001,male,0,5-HH
6530,2079.74,19590401,female,0,2-HH
918285470,3258.30,19531001,male,0,2-HH
503431,5246.94,19690301,male,0,3-HH
769774585,1800.27,19740701,female,0,1 -HH (female)
3391,8418.64,19700501,male,0,2-HH
386948053,3223.86,19830601,male,1 child,3-HH
9145,718.05,19450301,female,0,1 -HH (female)
159603,8121.38,19630301,female,0,4-HH
735423,5899.52,19860501,female,0,2-HH
5189,4921.45,19891201,male,0,2-HH
773505,718.05,19611101,female,0,1 -HH (female)
7142,2425.77,19610401,female,0,2-HH
8302128,2131.09,19610801,female,0,2-HH
967136,2057.39,19460801,male,0,1-HH (male)
87,#NULL!,19610401,female,0,1 -HH (female)
9728662,3458.13,19520401,female,0,2-HH
4825675,9096.25,19610801,male,0,5-HH
4717,5083.80,19401101,female,0,2-HH
1702650,#NULL!,19630101,female,0,3-HH
600194,718.05,19810901,male,0,5-HH
61510,18850.30,20070301,male,0,5-HH
71119653,7746.09,19600701,male,0,2-HH
3139,4416.86,19750801,male,0,4-HH
43433851,6670.19,19680301,female,0,4-HH
6503991,35075.51,20000501,male,0,4-HH
874713994,3706.30,19770101,female,0,2-HH
9601294,#NULL!,19701201,male,0,3-HH
821849,6319.96,19910301,male,0,3-HH
62726697,6410.56,19920601,male,0,3-HH
861522,#NULL!,19500101,female,0,1 -HH (female)
875147453,1973.15,19650701,male,0,2-HH
946618117,1210.39,19590501,female,0,2-HH
29572,7334.41,19710901,male,0,2-HH
10495535,4430.28,19890101,male,0,1-HH (male)
608038,4961.35,19770801,male,1 child,5-HH
96305270,4961.35,19791201,male,0,3-HH
446013,7238.77,19870401,female,0,3-HH
7876168,2202.37,19611201,female,0,2-HH
1072191,#NULL!,19700301,female,0,1 -HH (female)
86504359,2420.93,19670401,male,0,1-HH (male)
95213960,#NULL!,19671001,male,0,2-HH
82957,2280.65,19570601,male,0,1-HH (male)
905654,#NULL!,19980601,male,0,1-HH (male)
1310314,#NULL!,19530701,female,0,2-HH
363936090,#NULL!,19771201,male,0,4-HH
64821125,#NULL!,19590801,male,0,1-HH (male)
67345,#NULL!,19520701,female,0,1 -HH (female)
6833,#NULL!,19890301,male,0,2-HH
241209681,#NULL!,19680901,male,0,4-HH
614146,15523.65,19970901,female,0,4-HH
67128,5394.16,19891101,male,0,2-HH
62271791,#NULL!,19870101,male,0,1-HH (male)
932073166,#NULL!,19560501,female,0,2-HH
617310,4309.33,19880601,female,0,2-HH
51367,31368.86,19970901,male,0,2-HH
360833567,1580.18,19550701,female,0,1 -HH (female)
28466810,6809.17,19841101,female,1 child,5-HH
42002,6834.91,19860501,male,1 child,5-HH
53567,1465.59,19541101,male,0,1-HH (male)
1086,4688.98,19640501,male,0,2-HH
70911889,8267.02,19620501,male,0,2-HH
396806,5259.38,19851001,male,1 child,3-HH
42500,#NULL!,19770601,male,0,2-HH
478662515,2158.00,19791001,male,0,1-HH (male)
64433658,#NULL!,19570301,female,0,1 -HH (female)
748561,#NULL!,19630601,male,0,2-HH
49992,4696.31,19840201,female,0,1 -HH (female)
699961659,2117.47,19700701,female,0,1 -HH (female)
1550,3390.44,19660101,female,0,2-HH
617645653,1445.73,19600501,female,0,1 -HH (female)
9267,16828.27,19940401,female,0,2-HH
872572865,5734.47,19840501,female,1 child,3-HH
9948035,1525.16,19820601,male,0,1-HH (male)
60356282,1974.64,19580701,male,0,1-HH (male)
681360630,2518.28,19500901,male,0,1-HH (male)
828116,1556.66,19800801,female,0,1 -HH (female)
770561904,4181.59,19720301,male,0,1-HH (male)
124429280,4398.44,19590801,female,0,1 -HH (female)
60897013,806.78,19611101,female,0,1 -HH (female)
8199557,#NULL!,19600101,male,0,1-HH (male)
23293,#NULL!,19580101,female,0,1 -HH (female)
7047,4556.47,19731001,male,0,2-HH
74755,9759.89,19751201,female,1 child,3-HH
407796185,3671.49,19870401,male,0,1-HH (male)
4270307,2773.13,19560401,female,0,2-HH
30424900,3218.34,19591101,male,0,2-HH
952073,2000.23,19610401,female,0,1 -HH (female)
78596,9568.35,19751001,female,0,1 -HH (female)
26255691,6391.90,19830701,male,0,4-HH
36663700,10829.44,19960701,male,0,1-HH (male)
54594,35149.08,20021101,female,0,1 -HH (female)
375219612,20364.23,20050901,male,0,2-HH
42959481,26625.49,20030401,female,0,4-HH
1185483,35149.08,20001201,female,0,4-HH
8755777,15006.29,20011201,female,0,2-HH
74135733,5719.18,19621001,male,0,4-HH
8713,4009.27,19790401,female,0,3-HH
821581,4232.98,19530901,female,0,1 -HH (female)
524185247,2934.56,19781101,female,0,4-HH
91506805,2684.32,19530401,female,0,2-HH
7804510,#NULL!,19430701,male,0,1-HH (male)
1997662,1426.76,19680601,male,0,2-HH
8982103,1294.55,19670801,male,0,3-HH
22364143,8544.34,19700701,male,0,3-HH
5647479,#NULL!,19740801,female,0,1 -HH (female)
86019916,3036.11,19670201,male,0,2-HH
7131418,3011.27,19390301,male,0,1-HH (male)
396456,2152.82,19440501,male,0,1-HH (male)
279285942,1814.07,19560101,male,0,2-HH
71420,1141.28,19830901,male,1 child,4-HH
846926653,#NULL!,19580501,male,0,2-HH
9687,2007.13,19720101,female,0,2-HH
