WEIGHT,NUMBER_OF_CHILDREN,AGE,HOUSEHOLD_SIZE,TV_TOTAL,FLYERS,PRINT_TOTAL,ONLINE_VIDEO,ONLINE_DISPLAY,ONLINE_TOTAL,TIKTOK,YOUTUBE_TOTAL,YOUTUBE_MOBILE,YOUTUBE_DESKTOP,YOUTUBE_TABLET,YOUTUBE_CTV,PINTEREST,PURCHASE,GENDER_female,GENDER_male,TOTAL_MEDIA_EXPOSURE,DIGITAL_MEDIA_TOTAL,TRADITIONAL_MEDIA_TOTAL,SOCIAL_MEDIA_TOTAL,VIDEO_MEDIA_TOTAL,MEDIA_PER_HOUSEHOLD_MEMBER,MEDIA_PER_CHILD,AGE_GROUP,HEAVY_MEDIA_USER,ENGAGED_VIDEO_USER,TARGET_GROUP
1665.23,0.0,95.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,2.0,0.0,2.0,0.0,0.0,2.0,2.0,75+,0,0,0
2280.65,0.0,84.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,4.0,0.0,4.0,0.0,0.0,4.0,4.0,75+,0,0,0
2760.61,0.0,51.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,False,True,30.0,1.0,29.0,1.0,1.0,15.0,30.0,45-54,1,1,0
3961.46,0.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,0,0,0
3961.46,0.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
6505.7,0.0,54.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,False,True,10.0,5.0,5.0,5.0,2.0,2.0,10.0,45-54,1,1,0
6670.19,0.0,56.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,True,False,3.0,1.0,2.0,1.0,1.0,0.6,3.0,55-64,0,1,0
3129.88,0.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,False,True,1.0,1.0,0.0,1.0,1.0,0.5,1.0,45-54,0,1,0
6793.36,0.0,41.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,True,False,3.0,3.0,0.0,1.0,3.0,1.5,3.0,35-44,0,1,0
3853.63,0.0,55.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1,False,True,14.0,4.0,10.0,4.0,4.0,7.0,14.0,55-64,1,1,0
4851.38,0.0,62.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,6.0,0.0,6.0,0.0,0.0,2.0,6.0,55-64,1,0,0
3201.68,0.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,True,False,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,65-74,0,0,0
3961.46,0.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,0,0,0
7072.1,0.0,61.0,1.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,39.0,0.0,39.0,0.0,0.0,39.0,39.0,55-64,1,0,0
4001.97,0.0,39.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,False,True,6.0,2.0,4.0,2.0,2.0,6.0,6.0,35-44,1,1,1
3961.46,0.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
3961.46,0.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
13128.75,0.0,29.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,5.0,0.0,5.0,0.0,0.0,5.0,5.0,18-34,1,0,0
1272.64,0.0,63.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,3.0,0.0,3.0,0.0,0.0,1.5,3.0,55-64,0,0,0
3961.46,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
5246.94,0.0,61.0,3.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,25.0,0.0,25.0,0.0,0.0,8.333333333333334,25.0,55-64,1,0,0
14055.16,0.0,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,13.0,0.0,13.0,0.0,0.0,13.0,13.0,18-34,1,0,0
16021.59,0.0,88.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,6.0,0.0,6.0,0.0,0.0,6.0,6.0,75+,1,0,0
2915.84,0.0,84.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,4.0,0.0,4.0,0.0,0.0,4.0,4.0,75+,0,0,0
3961.46,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
3961.46,0.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,0,0,0
4696.31,0.0,39.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0,True,False,7.0,5.0,2.0,5.0,5.0,7.0,7.0,35-44,1,1,1
4983.77,0.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,1.0,0.0,1.0,0.0,0.0,1.0,1.0,18-34,0,0,0
3961.46,0.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
2312.88,0.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,False,True,9.0,7.0,2.0,7.0,0.0,9.0,9.0,45-54,1,0,0
2257.38,0.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,1.0,0.0,1.0,0.0,0.0,1.0,1.0,55-64,0,0,0
2847.85,0.0,50.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1,True,False,12.0,2.0,10.0,2.0,2.0,6.0,12.0,45-54,1,1,0
3988.33,0.0,45.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,False,True,9.0,1.0,8.0,1.0,1.0,4.5,9.0,45-54,1,1,0
3961.46,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,0,0,0
1762.04,0.0,52.0,3.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,12.0,0.0,12.0,0.0,0.0,4.0,12.0,45-54,1,0,0
3961.46,0.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
3961.46,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
3961.46,1.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,0,0,0
8496.37,1.0,41.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0,True,False,7.0,4.0,3.0,4.0,4.0,2.3333333333333335,3.5,35-44,1,1,1
31368.86,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
718.05,0.0,52.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,True,False,6.0,3.0,3.0,3.0,3.0,1.2,6.0,45-54,1,1,0
718.05,0.0,51.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1,False,True,14.0,2.0,12.0,2.0,2.0,2.8,14.0,45-54,1,1,0
23339.11,0.0,18.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,3.0,0.0,3.0,0.0,0.0,0.6,3.0,18-34,0,0,0
15022.11,0.0,29.0,4.0,14.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,31.0,0.0,31.0,0.0,0.0,7.75,31.0,18-34,1,0,0
14738.75,0.0,25.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,5.0,0.0,5.0,0.0,0.0,1.25,5.0,18-34,1,0,0
2813.04,0.0,35.0,1.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1,False,True,27.0,13.0,14.0,13.0,0.0,27.0,27.0,35-44,1,0,1
4376.43,0.0,40.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,9.0,1.0,8.0,1.0,1.0,4.5,9.0,35-44,1,1,1
5239.73,0.0,35.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,18.0,0.0,18.0,0.0,0.0,9.0,18.0,35-44,1,0,1
6005.68,0.0,33.0,2.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,20.0,0.0,20.0,0.0,0.0,10.0,20.0,18-34,1,0,0
3961.46,1.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,0,0,0
3961.46,0.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
3961.46,2.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,0,0,0
3961.46,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
4554.2,0.0,58.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,8.0,0.0,8.0,0.0,0.0,2.6666666666666665,8.0,55-64,1,0,0
3746.59,0.0,57.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,55-64,0,0,0
3746.59,0.0,57.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,8.0,0.0,8.0,0.0,0.0,2.6666666666666665,8.0,55-64,1,0,0
3647.84,0.0,86.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,True,False,12.0,9.0,3.0,9.0,0.0,6.0,12.0,75+,1,0,0
2115.91,0.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,True,False,2.0,1.0,1.0,1.0,1.0,2.0,2.0,45-54,0,1,0
8496.37,1.0,36.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,2.0,0.0,2.0,0.0,0.0,0.5,1.0,35-44,0,0,0
4805.47,0.0,35.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,12.0,0.0,12.0,0.0,0.0,6.0,12.0,35-44,1,0,1
1870.23,0.0,62.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,8.0,0.0,8.0,0.0,0.0,8.0,8.0,55-64,1,0,0
1870.23,0.0,56.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,6.0,0.0,0.0,1,False,True,12.0,8.0,4.0,8.0,8.0,12.0,12.0,55-64,1,1,0
2546.94,0.0,46.0,1.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,16.0,1,True,False,57.0,21.0,36.0,21.0,5.0,57.0,57.0,45-54,1,1,0
8136.82,2.0,35.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,False,True,7.0,6.0,1.0,6.0,0.0,1.4,2.3333333333333335,35-44,1,0,1
13268.65,0.0,29.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,22.0,0.0,22.0,0.0,0.0,22.0,22.0,18-34,1,0,0
4951.63,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,True,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,35-44,0,1,0
2658.16,0.0,37.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,11.0,0.0,11.0,0.0,0.0,11.0,11.0,35-44,1,0,1
3961.46,0.0,69.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
2412.49,0.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,True,False,3.0,2.0,1.0,2.0,2.0,3.0,3.0,45-54,0,1,0
6587.73,0.0,60.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,38.0,0.0,38.0,0.0,0.0,19.0,38.0,55-64,1,0,0
3961.46,0.0,81.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
5533.45,1.0,36.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,16.0,0.0,16.0,0.0,0.0,5.333333333333333,8.0,35-44,1,0,1
718.05,0.0,64.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,13.0,0.0,13.0,0.0,0.0,4.333333333333333,13.0,55-64,1,0,0
2090.33,0.0,36.0,3.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,12.0,0.0,12.0,0.0,0.0,4.0,12.0,35-44,1,0,1
16159.67,0.0,28.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,3.0,0.0,3.0,0.0,0.0,1.0,3.0,18-34,0,0,0
4605.71,0.0,33.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,2.0,0.0,2.0,0.0,0.0,2.0,2.0,18-34,0,0,0
6410.56,1.0,33.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,11.0,0.0,11.0,0.0,0.0,3.6666666666666665,5.5,18-34,1,0,0
7187.77,1.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
6023.71,0.0,41.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,True,False,17.0,1.0,16.0,1.0,1.0,8.5,17.0,35-44,1,1,1
3853.63,0.0,58.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,1,False,True,16.0,5.0,11.0,5.0,4.0,8.0,16.0,55-64,1,1,0
5965.15,0.0,61.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,14.0,0.0,14.0,0.0,0.0,14.0,14.0,55-64,1,0,0
11184.79,0.0,47.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1,True,False,8.0,3.0,5.0,3.0,3.0,2.6666666666666665,8.0,45-54,1,1,0
11067.6,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
3961.46,0.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
1498.21,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0,False,True,11.0,11.0,0.0,11.0,11.0,11.0,11.0,35-44,1,1,1
12947.98,0.0,36.0,1.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,24.0,0.0,24.0,0.0,0.0,24.0,24.0,35-44,1,0,1
4467.03,0.0,37.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,17.0,0.0,17.0,0.0,0.0,8.5,17.0,35-44,1,0,1
2967.29,0.0,35.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,7.0,0.0,7.0,0.0,0.0,3.5,7.0,35-44,1,0,1
1814.07,0.0,75.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,13.0,0.0,13.0,0.0,0.0,6.5,13.0,75+,1,0,0
4503.91,0.0,40.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,True,False,13.0,2.0,11.0,2.0,2.0,6.5,13.0,35-44,1,1,1
5198.26,0.0,45.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,False,True,4.0,1.0,3.0,1.0,1.0,1.0,4.0,45-54,0,1,0
4381.28,0.0,41.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,True,False,3.0,1.0,2.0,1.0,1.0,1.5,3.0,35-44,0,1,0
2280.48,0.0,55.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0,True,False,8.0,4.0,4.0,4.0,4.0,8.0,8.0,55-64,1,1,0
1187.52,0.0,72.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,False,True,14.0,10.0,4.0,10.0,0.0,14.0,14.0,65-74,1,0,0
3961.46,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
1112.79,0.0,72.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,13.0,0.0,13.0,0.0,0.0,13.0,13.0,65-74,1,0,0
1921.07,0.0,60.0,1.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,38.0,0.0,38.0,0.0,0.0,38.0,38.0,55-64,1,0,0
5083.8,0.0,66.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,2.0,0.0,2.0,0.0,0.0,1.0,2.0,65-74,0,0,0
2578.7,0.0,58.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,3.0,0.0,3.0,0.0,0.0,1.5,3.0,55-64,0,0,0
4793.38,0.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
4761.87,0.0,88.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,14.0,0.0,14.0,0.0,0.0,7.0,14.0,75+,1,0,0
2728.68,0.0,56.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,False,True,7.0,2.0,5.0,2.0,2.0,7.0,7.0,55-64,1,1,0
718.05,0.0,67.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,4.0,0.0,4.0,0.0,0.0,4.0,4.0,65-74,0,0,0
3513.07,0.0,56.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1,True,False,33.0,2.0,31.0,2.0,2.0,16.5,33.0,55-64,1,1,0
1665.23,0.0,80.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,2.0,0.0,2.0,0.0,0.0,2.0,2.0,75+,0,0,0
11724.43,0.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,1,False,True,12.0,11.0,1.0,11.0,2.0,12.0,12.0,35-44,1,1,1
11724.43,0.0,38.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,6.0,0.0,6.0,0.0,0.0,6.0,6.0,35-44,1,0,1
1608.68,0.0,50.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,False,True,12.0,2.0,10.0,2.0,2.0,6.0,12.0,45-54,1,1,0
1440.42,0.0,65.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,7.0,0.0,7.0,0.0,0.0,3.5,7.0,65-74,1,0,0
2363.99,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,False,True,1.0,1.0,0.0,1.0,1.0,1.0,1.0,45-54,0,1,0
3961.46,0.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
3961.46,0.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
3810.74,0.0,71.0,2.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,5.0,4.0,1.0,0.0,4.0,2.5,5.0,65-74,1,1,0
2079.74,0.0,83.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,3.0,0.0,3.0,0.0,0.0,1.5,3.0,75+,0,0,0
3961.46,0.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
3360.68,0.0,64.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,23.0,0.0,23.0,0.0,0.0,23.0,23.0,55-64,1,0,0
2518.28,0.0,63.0,1.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,34.0,0.0,34.0,0.0,0.0,34.0,34.0,55-64,1,0,0
1976.09,0.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,1.0,0.0,1.0,0.0,0.0,1.0,1.0,55-64,0,0,0
2079.74,0.0,79.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,3.0,0.0,3.0,0.0,0.0,1.5,3.0,75+,0,0,0
2911.74,0.0,69.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,6.0,0.0,6.0,0.0,0.0,6.0,6.0,65-74,1,0,0
